	sample	All	nonsynonmous	TMB_All	TMB_nonsynonmous
416	TCGA-E9-A1NA-01A-11D-A142-09	124.0	81.0	2.0510457993068556	1.3397960463214138
417	TCGA-E9-A1NE-01A-21D-A14K-09	58.0	46.0	0.9593601319338518	0.7608718287751239
418	TCGA-E9-A1NF-01A-11D-A14G-09	58.0	43.0	0.9593601319338518	0.7112497529854419
419	TCGA-E9-A1NG-01A-21D-A14K-09	21.0	12.0	0.34735453052777393	0.19848830315872798
420	TCGA-E9-A1NH-01A-11D-A14G-09	33.0	21.0	0.5458428336865019	0.34735453052777393
421	TCGA-E9-A1QZ-01A-21D-A167-09	23.0	19.0	0.38043591438756197	0.31427314666798595
422	TCGA-E9-A1R0-01A-22D-A16D-09	38.0	22.0	0.6285462933359719	0.3638952224576679
423	TCGA-E9-A1R2-01A-11D-A14G-09	67.0	50.0	1.1082263593028978	0.8270345964946999
424	TCGA-E9-A1R3-01A-31D-A14K-09	27.0	18.0	0.44659868210713793	0.29773245473809196
425	TCGA-E9-A1R4-01A-21D-A14G-09	146.0	104.0	2.4149410217645237	1.7202319607089758
426	TCGA-E9-A1R5-01A-11D-A14K-09	47.0	35.0	0.7774125207050179	0.5789242175462899
427	TCGA-E9-A1R6-01A-11D-A14G-09	40.0	27.0	0.6616276771957599	0.44659868210713793
428	TCGA-E9-A1R7-01A-11D-A14K-09	50.0	35.0	0.8270345964946999	0.5789242175462899
429	TCGA-E9-A1RA-01A-11D-A14G-09	28.0	14.0	0.4631393740370319	0.23156968701851596
430	TCGA-E9-A1RB-01A-11D-A17G-09	35.0	20.0	0.5789242175462899	0.33081383859787994
431	TCGA-E9-A1RC-01A-11D-A159-09	54.0	36.0	0.8931973642142759	0.5954649094761839
432	TCGA-E9-A1RD-01A-11D-A159-09	26.0	18.0	0.43005799017724394	0.29773245473809196
433	TCGA-E9-A1RE-01A-11D-A159-09	58.0	42.0	0.9593601319338518	0.6947090610555479
434	TCGA-E9-A1RF-01A-11D-A159-09	167.0	116.0	2.7622955522922976	1.9187202638677037
435	TCGA-E9-A1RG-01A-11D-A14G-09	44.0	34.0	0.7277904449153358	0.5623835256163959
436	TCGA-E9-A1RH-01A-21D-A167-09	111.0	78.0	1.8360168042182337	1.2901739705317319
437	TCGA-E9-A1RI-01A-11D-A167-09	22.0	8.0	0.3638952224576679	0.132325535439152
438	TCGA-E9-A226-01A-21D-A159-09	73.0	47.0	1.2074705108822619	0.7774125207050179
439	TCGA-E9-A227-01A-11D-A159-09	19.0	13.0	0.31427314666798595	0.21502899508862197
440	TCGA-E9-A228-01A-31D-A159-09	50.0	35.0	0.8270345964946999	0.5789242175462899
441	TCGA-E9-A229-01A-31D-A17G-09	32.0	17.0	0.529302141756608	0.28119176280819796
442	TCGA-E9-A22A-01A-11D-A159-09	36.0	25.0	0.5954649094761839	0.41351729824734995
443	TCGA-E9-A22B-01A-11D-A159-09	73.0	49.0	1.2074705108822619	0.8104939045648059
444	TCGA-E9-A22D-01A-11D-A159-09	29.0	17.0	0.4796800659669259	0.28119176280819796
445	TCGA-E9-A22E-01A-11D-A159-09	145.0	100.0	2.3984003298346295	1.6540691929893998
446	TCGA-E9-A22G-01A-11D-A159-09	122.0	79.0	2.0179644154470675	1.3067146624616257
447	TCGA-E9-A22H-01A-11D-A159-09	31.0	25.0	0.5127614498267139	0.41351729824734995
448	TCGA-E9-A243-01A-21D-A167-09	92.0	65.0	1.5217436575502479	1.07514497544311
449	TCGA-E9-A244-01A-11D-A167-09	129.0	75.0	2.1337492589563256	1.2405518947420497
450	TCGA-E9-A245-01A-22D-A16D-09	34.0	25.0	0.5623835256163959	0.41351729824734995
451	TCGA-E9-A247-01A-11D-A167-09	58.0	41.0	0.9593601319338518	0.6781683691256539
452	TCGA-E9-A248-01A-11D-A167-09	28.0	24.0	0.4631393740370319	0.39697660631745596
453	TCGA-E9-A249-01A-11D-A167-09	27.0	15.0	0.44659868210713793	0.24811037894840995
454	TCGA-E9-A24A-01A-11D-A167-09	27.0	25.0	0.44659868210713793	0.41351729824734995
455	TCGA-E9-A295-01A-11D-A16D-09	92.0	67.0	1.5217436575502479	1.1082263593028978
456	TCGA-E9-A2JS-01A-11D-A17W-09	80.0	47.0	1.3232553543915198	0.7774125207050179
457	TCGA-E9-A2JT-01A-22D-A18P-09	24.0	19.0	0.39697660631745596	0.31427314666798595
458	TCGA-E9-A3HO-01A-11D-A20S-09	85.0	53.0	1.4059588140409898	0.8766566722843818
459	TCGA-E9-A3QA-01A-61D-A228-09	78.0	47.0	1.2901739705317319	0.7774125207050179
460	TCGA-E9-A3X8-01A-31D-A22X-09	43.0	25.0	0.7112497529854419	0.41351729824734995
461	TCGA-E9-A54Y-01A-11D-A25Q-09	59.0	30.0	0.9759008238637459	0.4962207578968199
462	TCGA-E9-A5FK-01A-11D-A27P-09	38.0	19.0	0.6285462933359719	0.31427314666798595
463	TCGA-E9-A5FL-01A-11D-A27P-09	139.0	77.0	2.2991561782552656	1.2736332786018378
464	TCGA-E9-A5UO-01A-11D-A28B-09	35.0	19.0	0.5789242175462899	0.31427314666798595
465	TCGA-E9-A6HE-01A-11D-A31U-09	26.0	17.0	0.43005799017724394	0.28119176280819796
466	TCGA-EW-A1IW-01A-11D-A13L-09	112.0	67.0	1.8525574961481277	1.1082263593028978
467	TCGA-EW-A1IZ-01A-11D-A188-09	459.0	301.0	7.592177595821345	4.978748270898094
468	TCGA-EW-A1J1-01A-11D-A188-09	28.0	17.0	0.4631393740370319	0.28119176280819796
469	TCGA-EW-A1J3-01A-11D-A13L-09	27.0	19.0	0.44659868210713793	0.31427314666798595
470	TCGA-EW-A1J5-01A-11D-A13L-09	498.0	325.0	8.23726458108721	5.375724877215549
471	TCGA-EW-A1J6-01A-11D-A188-09	47.0	29.0	0.7774125207050179	0.4796800659669259
472	TCGA-EW-A1OV-01A-11D-A142-09	135.0	92.0	2.2329934105356894	1.5217436575502479
473	TCGA-EW-A1OX-01A-11D-A142-09	42.0	23.0	0.6947090610555479	0.38043591438756197
474	TCGA-EW-A1P0-01A-11D-A142-09	24.0	16.0	0.39697660631745596	0.264651070878304
475	TCGA-EW-A1P1-01A-31D-A14G-09	30.0	27.0	0.4962207578968199	0.44659868210713793
476	TCGA-EW-A1P3-01A-11D-A142-09	33.0	21.0	0.5458428336865019	0.34735453052777393
477	TCGA-EW-A1P4-01A-21D-A142-09	88.0	62.0	1.4555808898306717	1.0255228996534278
478	TCGA-EW-A1P5-01A-11D-A142-09	23.0	14.0	0.38043591438756197	0.23156968701851596
479	TCGA-EW-A1P6-01A-11D-A142-09	30.0	22.0	0.4962207578968199	0.3638952224576679
480	TCGA-EW-A1P7-01A-21D-A142-09	25.0	18.0	0.41351729824734995	0.29773245473809196
481	TCGA-EW-A1P8-01A-11D-A142-09	54.0	38.0	0.8931973642142759	0.6285462933359719
482	TCGA-EW-A1PA-01A-11D-A142-09	53.0	34.0	0.8766566722843818	0.5623835256163959
483	TCGA-EW-A1PE-01A-11D-A142-09	43.0	27.0	0.7112497529854419	0.44659868210713793
484	TCGA-EW-A1PG-01A-11D-A142-09	20.0	13.0	0.33081383859787994	0.21502899508862197
485	TCGA-EW-A1PH-01A-11D-A14K-09	60.0	38.0	0.9924415157936398	0.6285462933359719
486	TCGA-EW-A2FV-01A-11D-A17D-09	59.0	42.0	0.9759008238637459	0.6947090610555479
487	TCGA-EW-A2FW-01A-11D-A17D-09	25.0	17.0	0.41351729824734995	0.28119176280819796
488	TCGA-EW-A423-01A-11D-A243-09	78.0	34.0	1.2901739705317319	0.5623835256163959
489	TCGA-GI-A2C8-01A-11D-A16D-09	139.0	94.0	2.2991561782552656	1.5548250414100357
490	TCGA-GM-A2D9-01A-11D-A18P-09	585.0	369.0	9.676304778987989	6.103515322130885
491	TCGA-GM-A2DA-01A-11D-A18P-09	40.0	27.0	0.6616276771957599	0.44659868210713793
492	TCGA-GM-A2DB-01A-31D-A19Y-09	141.0	109.0	2.3322375621150537	1.8029354203584458
493	TCGA-GM-A2DC-01A-11D-A18P-09	26.0	13.0	0.43005799017724394	0.21502899508862197
494	TCGA-GM-A2DD-01A-11D-A17W-09	70.0	45.0	1.1578484350925797	0.7443311368452299
495	TCGA-GM-A2DH-01A-11D-A17W-09	232.0	167.0	3.8374405277354073	2.7622955522922976
496	TCGA-GM-A2DI-01A-31D-A18P-09	72.0	52.0	1.1909298189523678	0.8601159803544879
497	TCGA-GM-A2DK-01A-21D-A17W-09	34.0	19.0	0.5623835256163959	0.31427314666798595
498	TCGA-GM-A2DL-01A-11D-A18P-09	54.0	45.0	0.8931973642142759	0.7443311368452299
499	TCGA-GM-A2DM-01A-11D-A17W-09	28.0	21.0	0.4631393740370319	0.34735453052777393
500	TCGA-GM-A2DN-01A-11D-A17W-09	26.0	21.0	0.43005799017724394	0.34735453052777393
501	TCGA-GM-A3NW-01A-21D-A228-09	87.0	44.0	1.4390401979007779	0.7277904449153358
502	TCGA-GM-A4E0-01A-12D-A25Q-09	38.0	19.0	0.6285462933359719	0.31427314666798595
503	TCGA-GM-A5PV-01A-11D-A28B-09	42.0	21.0	0.6947090610555479	0.34735453052777393
504	TCGA-GM-A5PX-01A-12D-A28B-09	43.0	23.0	0.7112497529854419	0.38043591438756197
505	TCGA-LD-A66U-01A-11D-A31U-09	36.0	22.0	0.5954649094761839	0.3638952224576679
506	TCGA-LD-A74U-01A-13D-A33E-09	332.0	176.0	5.491509720724808	2.9111617796613434
507	TCGA-LD-A7W6-01A-81D-A351-09	50.0	24.0	0.8270345964946999	0.39697660631745596
508	TCGA-LL-A440-01A-11D-A243-09	12.0	5.0	0.19848830315872798	0.08270345964946998
509	TCGA-LL-A50Y-01A-11D-A25Q-09	52.0	23.0	0.8601159803544879	0.38043591438756197
510	TCGA-LL-A5YL-01A-12D-A29N-09	86.0	44.0	1.4224995059708838	0.7277904449153358
511	TCGA-LL-A6FP-01A-11D-A31U-09	81.0	50.0	1.3397960463214138	0.8270345964946999
512	TCGA-LL-A9Q3-01A-11D-A41F-09	70.0	38.0	1.1578484350925797	0.6285462933359719
513	TCGA-OL-A5DA-01A-11D-A27P-09	104.0	57.0	1.7202319607089758	0.9428194400039579
514	TCGA-OL-A66J-01A-11D-A29N-09	70.0	44.0	1.1578484350925797	0.7277904449153358
515	TCGA-OL-A66K-01A-11D-A29N-09	46.0	22.0	0.7608718287751239	0.3638952224576679
516	TCGA-OL-A66N-01A-12D-A31U-09	54.0	30.0	0.8931973642142759	0.4962207578968199
517	TCGA-OL-A6VQ-01A-12D-A41F-09	98.0	55.0	1.6209878091296117	0.9097380561441699
518	TCGA-PE-A5DC-01A-12D-A27P-09	152.0	74.0	2.5141851733438876	1.224011202812156
519	TCGA-PE-A5DE-01A-11D-A27P-09	643.0	339.0	10.63566491092184	5.607294564234065
520	TCGA-W8-A86G-01A-21D-A36J-09	31.0	13.0	0.5127614498267139	0.21502899508862197
521	TCGA-WT-AB44-01A-11D-A41F-09	59.0	26.0	0.9759008238637459	0.43005799017724394
522	TCGA-XX-A899-01A-11D-A36J-09	52.0	31.0	0.8601159803544879	0.5127614498267139
523	TCGA-XX-A89A-01A-11D-A36J-09	242.0	135.0	4.002847447034347	2.2329934105356894
524	TCGA-Z7-A8R5-01A-42D-A41F-09	33.0	19.0	0.5458428336865019	0.31427314666798595
525	TCGA-Z7-A8R6-01A-11D-A41F-09	102.0	47.0	1.6871505768491877	0.7774125207050179
